6.15,182.94,0
5.39,145.16,1
5.71,179.28,0
5.21,131.5,1
5.16,161.96,0
4.9,147.38,1
5.53,162.6,0
5.43,104.61,1
6.24,205.91,0
4.73,151.64,1
5.77,198.82,0
4.92,154.31,1
6.17,178.84,0
5.58,162.59,1
6.06,202.93,0
5.23,143.68,1
6.12,170.37,0
4.94,157.4,1
5.73,192.3,0
5.78,147.28,1
5.67,199.5,0
5.67,130.52,1
6.31,175.35,0
5.52,111.97,1
5.95,159.19,0
5.79,140.32,1
5.79,153.1,0
5.24,141.28,1
5.77,192.82,0
5.57,158.83,1
5.8,157.69,0
5.38,149.72,1
5.53,191.49,0
5.39,136.94,1
5.94,174.38,0
4.73,171.17,1
5.77,166.52,0
5.24,135.15,1
5.76,156.27,0
4.81,129.32,1
6.16,178.38,0
4.94,124.02,1
5.52,195.79,0
5.13,146.87,1
6.01,225.03,0
5.84,129.21,1
5.99,158.56,0
5.31,150.59,1
5.66,177.51,0
4.71,146.37,1
6.13,163.31,0
5.5,158.25,1
5.87,147.43,0
5.82,157.28,1
6.01,133.36,0
5.56,146.48,1
6.2,167.95,0
5.46,122.78,1
5.95,166.11,0
5.26,155.19,1
6.21,155.2,0
5.02,145.33,1
5.61,205.56,0
4.86,150.45,1
6.15,156.4,0
4.9,152.84,1
5.87,165.99,0
5.62,128.97,1
5.36,155.13,0
5.11,164.79,1
6.37,173.92,0
5.58,159.58,1
5.97,159.78,0
4.81,128.75,1
5.61,186.59,0
4.96,136.32,1
5.97,136.87,0
5.23,145.44,1
5.62,161.65,0
4.98,145.22,1
5.52,172.05,0
4.98,136.87,1
5.81,184.09,0
5.12,155.74,1
5.97,193.95,0
5.62,137.24,1
6.21,181.65,0
5.46,129.87,1
6.37,187.91,0
5.48,143.79,1
5.26,197.39,0
5.11,137.02,1
5.79,130.37,0
4.9,109.53,1
6.03,168.93,0
5.44,163.92,1
5.64,188.68,0
5.4,149.15,1
6.36,178.26,0
5.44,125.62,1
5.59,211.54,0
5.22,137.59,1
5.94,174.75,0
5.43,139.55,1
6.23,169.19,0
4.94,138.41,1
5.38,149.73,0
5.13,136.03,1
5.86,172.94,0
4.99,124.26,1
6.11,193.37,0
5.01,123.49,1
5.99,171.9,0
5.54,140.82,1
6.02,196.67,0
5.1,110.04,1
5.91,184.21,0
5.02,149.22,1
5.52,149.6,0
5.36,111.22,1
6.0,175.41,0
5.36,129.02,1
6.26,209.63,0
5.13,116.99,1
6.31,157.05,0
4.61,136.25,1
5.8,155.12,0
5.07,160.52,1
5.28,195.09,0
5.77,113.01,1
5.96,158.55,0
5.22,122.12,1
5.55,171.87,0
5.11,157.93,1
5.73,189.64,0
5.06,161.36,1
5.7,130.11,0
5.51,127.8,1
6.43,178.63,0
4.99,125.45,1
5.6,188.33,0
5.04,141.88,1
5.76,159.39,0
5.34,139.32,1
5.89,178.47,0
5.32,143.36,1
5.8,162.59,0
5.0,144.15,1
6.11,148.77,0
5.14,147.87,1
6.14,152.04,0
5.53,159.8,1
5.66,175.51,0
5.37,143.54,1
5.9,194.84,0
5.2,150.38,1
5.85,176.02,0
5.11,146.62,1
5.72,141.57,0
5.1,158.75,1
5.45,182.04,0
4.93,157.66,1
5.79,206.45,0
5.24,151.59,1
5.46,207.5,0
5.41,106.33,1
5.88,185.1,0
4.67,161.09,1
5.65,192.32,0
5.53,153.19,1
5.41,202.83,0
5.3,141.38,1
5.75,167.63,0
5.24,119.25,1
5.96,183.69,0
4.78,140.37,1
5.78,217.06,0
5.47,136.62,1
5.63,170.98,0
4.99,105.74,1
5.87,186.65,0
5.13,134.28,1
5.31,178.93,0
5.29,148.94,1
5.81,163.35,0
5.3,115.68,1
5.21,193.36,0
5.66,138.97,1
6.11,188.35,0
5.54,140.15,1
5.63,161.78,0
5.19,137.35,1
5.79,150.4,0
4.83,137.71,1
6.09,158.97,0
5.26,167.9,1
5.37,227.44,0
5.39,144.67,1
5.86,197.05,0
5.19,112.75,1
5.88,189.19,0
4.89,113.27,1
5.86,156.13,0
5.02,147.62,1
5.3,193.19,0
5.15,157.48,1
5.98,216.41,0
4.91,156.62,1
5.79,195.34,0
5.18,120.54,1
5.89,154.64,0
5.51,141.58,1
5.58,175.09,0
5.33,162.2,1
6.24,181.15,0
4.9,116.21,1
5.91,179.55,0
5.26,124.82,1
6.11,206.83,0
5.29,148.98,1
5.82,147.15,0
4.95,129.46,1
5.87,172.88,0
5.5,122.85,1
6.04,219.4,0
5.3,159.47,1
5.9,159.78,0
5.63,135.98,1
6.48,153.11,0
4.9,130.46,1
6.32,167.34,0
4.91,116.65,1
5.69,157.18,0
5.44,129.36,1
6.23,187.78,0
5.09,145.11,1
5.73,175.41,0
5.31,135.16,1
5.35,183.58,0
5.64,165.07,1
6.21,173.75,0
4.8,120.71,1
5.66,158.95,0
5.88,156.6,1
5.75,197.16,0
4.88,136.18,1
6.04,179.18,0
5.13,153.3,1
6.07,206.59,0
5.48,126.92,1
5.59,169.5,0
5.33,112.01,1
5.77,163.81,0
5.01,145.82,1
5.39,194.85,0
5.22,159.85,1
5.69,175.18,0
4.89,161.67,1
5.69,179.45,0
5.46,149.98,1
6.06,149.63,0
5.36,125.84,1
6.03,179.38,0
5.23,132.3,1
5.76,160.82,0
5.23,137.06,1
5.59,156.17,0
5.1,141.02,1
5.81,155.3,0
5.7,150.06,1
6.03,173.35,0
5.34,122.82,1
5.71,172.88,0
5.04,127.48,1
5.7,178.72,0
5.3,156.31,1
6.11,160.15,0
5.34,134.25,1
5.65,175.67,0
4.86,134.46,1
5.86,152.74,0
5.26,146.85,1
6.49,173.16,0
5.46,129.15,1
5.34,182.14,0
4.96,149.15,1
5.68,179.46,0
5.45,145.06,1
5.44,159.52,0
5.48,131.14,1
5.28,178.01,0
5.37,119.21,1
5.85,155.73,0
5.18,148.59,1
5.74,195.06,0
5.14,137.75,1
5.87,201.35,0
5.29,135.4,1
6.24,182.0,0
5.14,134.18,1
5.81,197.85,0
4.9,146.93,1
6.02,171.81,0
5.36,130.33,1
5.65,169.93,0
4.89,145.27,1
5.43,182.9,0
5.32,142.3,1
6.15,168.49,0
5.01,147.13,1
6.26,193.27,0
4.98,130.18,1
5.74,202.38,0
4.98,145.25,1
5.82,193.13,0
5.6,175.82,1
5.16,176.54,0
5.45,127.83,1
5.52,183.4,0
4.96,130.98,1
5.99,176.51,0
5.34,130.4,1
6.34,174.33,0
5.63,154.67,1
6.13,168.41,0
5.53,123.03,1
5.7,208.3,0
5.1,132.49,1
5.65,176.83,0
5.05,130.78,1
5.83,163.53,0
5.21,148.2,1
5.67,172.31,0
5.02,153.02,1
5.48,198.58,0
5.4,160.25,1
5.94,168.61,0
5.06,133.39,1
5.69,196.93,0
5.55,137.12,1
5.35,186.07,0
4.75,116.15,1
5.86,176.96,0
5.18,130.25,1
6.05,217.26,0
5.26,142.37,1
6.06,179.21,0
4.83,135.32,1
5.29,161.1,0
5.67,143.26,1
5.93,157.3,0
5.27,106.88,1
6.02,196.16,0
5.37,132.67,1
6.06,189.04,0
5.0,128.6,1
5.59,168.08,0
4.89,145.62,1
6.0,142.11,0
4.53,144.8,1
5.77,191.51,0
5.0,150.16,1
6.05,146.51,0
4.83,129.43,1
6.15,189.53,0
5.33,149.43,1
5.81,162.74,0
5.35,133.0,1
6.1,149.7,0
4.87,133.11,1
6.15,203.01,0
5.04,136.43,1
5.5,174.59,0
5.23,128.6,1
5.42,151.5,0
4.76,143.34,1
5.79,168.32,0
5.15,161.41,1
5.7,154.35,0
5.2,132.09,1
5.49,220.01,0
5.55,158.8,1
6.0,181.34,0
5.73,139.14,1
5.73,168.76,0
4.87,109.02,1
5.86,164.8,0
5.33,143.41,1
5.89,138.64,0
5.38,133.91,1
6.12,196.09,0
5.01,152.71,1
5.32,155.3,0
5.12,120.91,1
6.38,215.29,0
5.44,120.11,1
5.29,156.26,0
5.52,127.01,1
5.62,177.62,0
5.54,147.89,1
6.16,163.91,0
5.17,148.96,1
5.55,176.93,0
5.57,131.43,1
5.5,179.08,0
5.79,155.71,1
5.89,194.55,0
5.05,162.49,1
5.95,143.21,0
5.5,135.88,1
6.12,217.15,0
5.59,145.41,1
6.04,176.21,0
5.48,140.54,1
5.65,175.87,0
4.87,121.58,1
6.06,194.24,0
5.23,148.78,1
6.07,191.37,0
5.32,159.22,1
5.37,184.82,0
4.82,160.45,1
5.85,213.74,0
5.44,119.09,1
5.85,174.08,0
5.2,132.61,1
5.67,202.81,0
5.2,118.6,1
5.53,144.33,0
5.05,133.96,1
5.89,163.28,0
5.03,130.19,1
5.67,123.74,0
5.66,148.4,1
5.77,164.56,0
5.13,134.64,1
5.49,169.18,0
5.17,130.01,1
5.36,202.15,0
5.02,145.93,1
6.34,175.41,0
5.44,148.42,1
5.82,168.31,0
5.62,144.85,1
6.23,180.93,0
5.14,128.2,1
6.2,196.24,0
6.0,116.2,1
6.01,177.11,0
5.71,178.64,1
5.7,181.75,0
4.62,155.6,1
5.6,163.47,0
4.86,144.04,1
5.85,192.99,0
4.94,161.37,1
5.25,153.91,0
4.89,131.99,1
5.55,183.14,0
5.16,127.66,1
5.88,181.66,0
4.93,127.7,1
6.2,139.69,0
5.18,134.29,1
5.51,166.15,0
5.09,141.09,1
5.9,215.87,0
5.19,152.14,1
5.98,186.4,0
5.44,150.05,1
6.05,159.32,0
4.59,133.62,1
5.59,206.47,0
4.51,172.12,1
5.89,168.81,0
4.78,127.23,1
5.26,180.78,0
4.87,154.69,1
5.66,192.8,0
5.3,129.01,1
5.7,161.55,0
5.76,146.82,1
5.43,188.52,0
4.67,154.1,1
5.84,157.88,0
5.25,127.77,1
6.46,164.83,0
4.73,151.39,1
5.58,169.55,0
5.19,148.48,1
5.84,195.86,0
5.38,143.16,1
6.19,163.21,0
4.62,118.94,1
5.94,183.79,0
5.02,120.42,1
6.08,187.44,0
4.64,138.28,1
5.52,210.72,0
5.5,146.18,1
5.79,173.5,0
5.08,117.73,1
5.68,190.13,0
4.86,125.86,1
6.18,175.77,0
4.59,143.31,1
5.83,171.65,0
5.2,152.8,1
6.11,189.22,0
5.38,155.07,1
5.97,166.72,0
5.47,145.53,1
6.61,178.92,0
5.42,118.76,1
6.48,168.37,0
5.23,129.16,1
5.75,179.35,0
5.21,153.22,1
5.75,159.77,0
4.94,130.79,1
5.42,176.88,0
4.65,143.89,1
5.6,176.7,0
5.56,174.72,1
5.36,164.21,0
5.07,169.49,1
5.64,222.97,0
5.47,147.74,1
5.44,189.45,0
4.73,131.15,1
6.06,195.7,0
5.4,142.63,1
5.87,250.95,0
5.08,136.91,1
5.87,216.93,0
5.77,154.34,1
5.45,143.59,0
4.95,144.23,1
5.49,157.06,0
5.3,134.74,1
6.28,212.69,0
5.29,142.56,1
5.79,213.68,0
5.07,139.92,1
5.91,123.94,0
5.72,127.22,1
6.29,168.73,0
5.72,107.73,1
6.0,201.05,0
5.6,145.45,1
5.81,232.0,0
5.44,152.67,1
5.72,160.67,0
5.19,151.87,1
5.73,223.4,0
5.03,151.22,1
5.68,156.72,0
5.21,166.06,1
6.42,159.67,0
5.2,135.56,1
5.36,158.17,0
5.55,134.86,1
5.79,183.52,0
4.87,119.13,1
5.8,106.64,0
5.27,110.3,1
5.38,111.98,0
5.01,136.99,1
6.02,162.42,0
5.07,153.0,1
5.5,144.15,0
4.77,126.35,1
5.26,201.09,0
5.27,137.75,1
5.46,206.12,0
4.95,134.27,1
5.89,132.77,0
5.19,154.64,1
5.7,170.97,0
5.21,123.74,1
5.91,213.07,0
5.37,140.95,1
5.59,200.44,0
5.23,171.83,1
6.0,181.68,0
4.69,166.65,1
6.48,152.79,0
5.8,146.81,1
5.5,150.25,0
4.46,141.77,1
5.53,188.18,0
5.14,117.05,1
5.74,213.4,0
4.75,131.71,1
5.9,174.61,0
4.47,123.04,1
6.36,165.51,0
5.12,153.54,1
5.71,164.9,0
5.12,144.63,1
5.57,200.11,0
5.18,139.99,1
6.11,160.42,0
5.33,161.4,1
6.04,197.94,0
5.69,137.95,1
6.19,147.5,0
5.59,133.42,1
5.45,222.96,0
5.01,146.36,1
5.73,214.38,0
5.31,124.63,1
5.49,167.58,0
5.6,134.91,1
6.36,185.51,0
4.52,159.17,1
6.03,199.52,0
5.66,133.34,1
5.12,179.2,0
5.84,172.37,1
6.26,154.96,0
5.01,152.59,1
5.78,187.62,0
5.44,135.17,1
5.87,153.95,0
5.29,136.54,1
5.43,157.3,0
5.22,145.47,1
5.82,175.56,0
5.09,149.96,1
6.28,169.76,0
5.33,144.48,1
6.1,194.75,0
5.03,130.83,1
6.08,174.13,0
4.74,130.67,1
5.68,173.45,0
4.59,140.88,1
5.69,224.92,0
5.05,142.29,1
5.82,156.13,0
5.24,148.88,1
5.52,200.63,0
5.23,103.55,1
5.62,170.41,0
5.22,150.36,1
5.69,178.49,0
4.87,142.31,1
6.18,182.43,0
4.9,152.75,1
5.84,167.74,0
5.41,141.23,1
6.06,169.11,0
5.28,135.83,1
5.56,141.87,0
5.05,162.13,1
5.72,199.2,0
4.71,131.4,1
5.91,200.22,0
4.93,116.97,1
5.78,187.05,0
5.03,137.74,1
5.92,162.54,0
5.81,170.64,1
5.75,151.44,0
4.64,140.54,1
5.69,173.82,0
5.25,119.13,1
6.05,191.26,0
4.7,132.59,1
5.87,160.86,0
5.13,147.3,1
5.69,156.61,0
5.34,130.31,1
6.1,225.11,0
5.6,150.43,1
5.69,166.03,0
5.46,135.83,1
5.33,191.18,0
4.53,168.41,1
5.44,153.98,0
4.91,175.98,1
5.88,127.03,0
5.35,147.93,1
5.77,161.99,0
5.23,146.82,1
6.12,188.8,0
5.92,122.92,1
6.11,163.91,0
5.07,141.9,1
5.59,177.05,0
4.87,141.99,1
5.95,186.24,0
4.81,148.88,1
6.1,181.35,0
5.41,127.81,1
6.06,198.42,0
5.08,146.71,1
6.18,222.49,0
5.17,151.08,1
5.54,194.6,0
5.3,132.01,1
5.73,185.96,0
5.51,156.88,1
5.59,129.65,0
5.1,147.4,1
5.91,181.03,0
4.99,182.05,1
5.88,159.49,0
4.66,150.54,1
5.69,154.13,0
5.26,127.05,1
5.8,178.2,0
4.77,153.52,1
5.21,150.66,0
5.29,122.27,1
6.0,190.0,0
5.17,124.07,1
5.92,209.14,0
5.61,110.29,1
6.06,233.11,0
5.3,110.08,1
5.64,211.9,0
4.66,154.96,1
5.84,176.31,0
4.81,154.84,1
6.13,193.07,0
5.12,158.0,1
5.54,161.1,0
5.22,134.93,1
5.54,175.59,0
4.98,119.45,1
5.5,151.12,0
5.02,140.58,1
5.25,182.24,0
5.39,134.57,1
5.62,132.37,0
5.14,130.06,1
5.76,182.41,0
5.02,115.35,1
5.66,165.17,0
5.56,160.36,1
5.99,163.41,0
4.88,152.8,1
5.95,174.57,0
5.3,137.95,1
5.97,140.87,0
5.72,147.99,1
5.85,165.88,0
4.77,126.01,1
5.59,176.8,0
4.91,146.91,1
5.97,173.16,0
5.3,118.66,1
5.75,207.43,0
5.02,145.67,1
5.97,175.47,0
5.55,145.77,1
5.9,176.77,0
5.3,126.17,1
5.6,174.25,0
5.55,150.39,1
6.11,161.39,0
4.83,114.05,1
5.66,191.2,0
5.92,146.04,1
5.37,167.39,0
5.29,132.51,1
5.77,169.85,0
4.95,149.68,1
6.15,194.81,0
5.5,122.9,1
5.45,155.61,0
5.2,149.14,1
6.25,183.58,0
5.27,97.99,1
5.49,151.24,0
5.25,120.15,1
5.81,170.76,0
4.75,128.48,1
6.2,159.61,0
5.76,132.96,1
5.7,185.85,0
4.99,156.36,1
5.69,175.53,0
5.05,137.62,1
5.56,207.5,0
4.76,158.47,1
5.57,156.13,0
5.14,152.91,1
5.49,148.99,0
5.3,133.14,1
5.45,157.32,0
5.17,127.93,1
5.93,204.86,0
4.97,154.15,1
5.55,177.01,0
5.01,158.83,1
5.65,196.28,0
5.09,151.54,1
5.83,162.07,0
5.37,165.64,1
5.48,184.88,0
5.07,129.68,1
6.1,177.74,0
5.02,121.96,1
6.1,190.93,0
5.29,120.93,1
5.88,198.54,0
5.44,145.45,1
5.81,183.78,0
5.34,144.48,1
5.84,177.61,0
4.88,134.05,1
5.55,126.24,0
5.79,124.63,1
5.85,183.26,0
5.47,133.37,1
6.05,186.81,0
4.92,121.94,1
5.49,178.92,0
5.06,133.45,1
5.78,195.7,0
5.5,128.08,1
6.1,186.65,0
4.81,123.76,1
6.03,170.99,0
4.96,124.41,1
6.23,154.65,0
5.59,142.31,1
5.5,174.67,0
5.34,142.47,1
5.71,169.22,0
5.47,160.3,1
5.71,186.17,0
5.4,133.81,1
6.18,171.96,0
5.29,157.41,1
5.61,163.33,0
4.89,137.22,1
6.05,170.75,0
5.25,147.51,1
5.83,144.81,0
5.61,148.56,1
5.4,153.94,0
5.36,122.49,1
5.81,170.1,0
5.83,133.44,1
6.21,140.73,0
5.32,104.8,1
5.63,182.75,0
5.88,143.02,1
5.72,168.86,0
5.07,127.19,1
5.85,191.46,0
4.89,112.79,1
5.83,193.66,0
5.02,129.98,1
5.75,187.71,0
4.84,138.7,1
5.56,203.46,0
5.16,127.31,1
6.0,181.02,0
5.11,119.37,1
5.14,183.22,0
5.43,111.98,1
5.64,204.44,0
5.53,143.05,1
5.99,197.84,0
4.9,144.05,1
5.2,175.66,0
5.55,141.02,1
5.64,152.83,0
5.14,134.53,1
5.5,149.3,0
5.2,138.35,1
6.38,154.88,0
5.23,158.06,1
5.51,221.74,0
4.87,134.71,1
5.99,135.72,0
5.29,108.96,1
5.96,197.41,0
5.06,158.91,1
5.39,158.76,0
5.08,127.89,1
6.35,149.51,0
5.15,127.13,1
6.2,191.04,0
5.42,129.84,1
6.08,141.18,0
5.25,138.88,1
5.55,164.85,0
5.23,118.95,1
5.82,189.35,0
5.2,148.72,1
5.3,169.27,0
5.22,131.51,1
5.59,188.13,0
5.21,138.2,1
5.74,155.64,0
5.31,115.6,1
5.5,186.66,0
5.18,109.47,1
5.92,166.5,0
4.52,132.24,1
5.8,133.91,0
5.74,106.4,1
5.3,144.57,0
5.36,148.37,1
5.92,157.19,0
4.89,130.73,1
5.43,162.24,0
4.96,135.72,1
5.51,158.44,0
4.94,154.67,1
5.81,157.84,0
5.07,149.42,1
5.92,173.9,0
5.56,142.65,1
6.13,184.12,0
5.08,140.32,1
5.2,216.22,0
5.31,140.49,1
5.71,156.07,0
5.48,131.09,1
5.45,152.95,0
5.54,150.96,1
5.96,226.32,0
4.98,136.81,1
5.29,179.38,0
5.33,157.44,1
5.42,192.48,0
5.19,173.5,1
5.64,209.38,0
5.94,167.96,1
6.02,185.64,0
5.36,123.86,1
5.88,194.17,0
5.27,143.42,1
5.79,207.05,0
4.93,154.77,1
5.5,176.16,0
4.75,150.98,1
6.08,147.88,0
5.12,118.9,1
5.3,126.2,0
5.11,157.67,1
5.6,147.79,0
5.57,152.7,1
6.13,193.83,0
4.78,111.49,1
5.81,170.68,0
4.7,138.47,1
6.0,156.05,0
5.92,139.27,1
6.37,173.34,0
5.37,125.19,1
5.65,180.98,0
5.37,147.94,1
6.23,169.6,0
5.28,128.3,1
5.65,197.85,0
4.99,143.78,1
6.06,171.79,0
5.46,154.39,1
6.01,181.45,0
4.89,111.34,1
5.3,181.49,0
5.35,132.16,1
5.96,176.66,0
5.26,135.9,1
5.14,195.27,0
5.21,137.21,1
5.32,166.97,0
5.35,171.85,1
5.98,175.26,0
5.14,129.6,1
5.91,174.18,0
5.24,117.51,1
5.81,158.64,0
5.18,139.66,1
5.19,192.53,0
5.15,155.68,1
6.02,207.86,0
4.94,146.97,1
6.33,218.35,0
5.44,150.26,1
5.54,166.26,0
5.16,149.19,1
5.6,142.96,0
5.39,157.5,1
5.14,200.3,0
5.56,139.55,1
6.28,157.2,0
4.93,137.85,1
5.49,153.41,0
5.26,147.03,1
6.33,184.46,0
5.25,142.54,1
5.62,144.89,0
5.79,115.54,1
5.91,184.75,0
5.2,146.71,1
5.96,156.11,0
5.19,145.24,1
6.11,177.95,0
5.6,141.78,1
5.58,162.06,0
5.65,158.0,1
6.3,150.91,0
5.16,138.91,1
5.7,173.3,0
4.68,134.81,1
5.98,144.16,0
5.22,140.18,1
5.61,201.57,0
5.85,155.48,1
6.29,171.17,0
5.3,145.09,1
5.44,148.44,0
4.95,128.9,1
5.62,170.6,0
4.55,144.03,1
5.87,182.89,0
5.17,152.76,1
5.52,152.62,0
5.6,112.2,1
5.49,177.46,0
5.45,151.15,1
5.84,175.73,0
5.26,166.67,1
5.86,169.73,0
4.63,145.99,1
6.08,179.55,0
4.92,148.5,1
5.53,177.7,0
5.45,154.27,1
5.46,180.89,0
5.56,141.41,1
6.49,155.32,0
5.08,136.74,1
5.56,183.84,0
5.53,152.96,1
5.6,172.46,0
5.09,122.93,1
6.33,157.39,0
5.4,143.33,1
6.15,159.54,0
5.31,134.98,1
5.47,136.08,0
5.14,136.91,1
6.14,186.13,0
4.84,131.15,1
5.59,163.08,0
5.23,152.71,1
5.81,199.9,0
4.9,119.22,1
5.73,168.08,0
5.67,137.21,1
5.45,162.04,0
4.82,169.49,1
6.44,160.49,0
5.77,173.63,1
5.29,184.21,0
5.21,146.89,1
5.82,162.88,0
4.95,144.6,1
6.12,196.78,0
4.91,132.55,1
5.88,179.84,0
4.91,154.59,1
5.7,132.85,0
5.26,126.31,1
5.76,151.59,0
5.21,139.65,1
6.22,184.09,0
5.26,155.48,1
5.85,213.64,0
4.84,141.21,1
6.37,175.04,0
5.03,155.18,1
5.84,183.63,0
5.54,142.18,1
6.2,161.59,0
5.33,141.9,1
5.91,163.91,0
5.61,140.81,1
5.67,187.61,0
5.27,149.18,1
5.71,199.35,0
5.86,156.06,1
5.66,161.78,0
5.38,153.06,1
5.64,176.07,0
5.16,121.25,1
5.44,151.19,0
5.24,140.89,1
5.84,219.05,0
4.98,110.27,1
5.84,193.93,0
5.09,134.85,1
5.76,208.38,0
4.99,137.73,1
5.55,171.53,0
5.09,120.48,1
5.33,177.33,0
5.31,135.8,1
6.09,165.77,0
5.23,123.3,1
6.08,159.65,0
4.82,116.61,1
6.23,184.08,0
5.86,130.59,1
5.68,173.46,0
5.11,169.52,1
6.07,186.07,0
5.13,137.97,1
5.76,193.84,0
5.42,147.88,1
5.62,201.11,0
5.09,167.29,1
6.15,184.89,0
5.1,124.37,1
5.46,180.07,0
5.21,103.37,1
5.72,181.95,0
5.7,128.69,1
5.85,181.99,0
4.97,141.61,1
6.2,171.94,0
5.22,152.27,1
5.94,191.07,0
5.34,146.15,1
5.54,132.1,0
4.87,132.76,1
6.37,177.02,0
5.35,150.81,1
5.66,180.9,0
5.44,125.14,1
5.97,169.5,0
5.42,148.35,1
5.26,159.79,0
4.89,148.9,1
5.91,180.57,0
5.68,129.63,1
5.86,184.1,0
5.22,140.96,1
5.7,215.66,0
5.1,129.45,1
5.91,178.58,0
5.46,132.27,1
6.0,181.69,0
5.49,141.47,1
5.98,190.32,0
5.3,136.74,1
5.56,183.03,0
5.25,143.76,1
5.87,232.12,0
5.54,153.22,1
6.01,139.51,0
5.64,147.73,1
5.65,161.57,0
5.34,161.07,1
6.05,181.67,0
4.89,151.82,1
5.37,174.06,0
5.39,155.48,1
6.22,214.94,0
5.52,142.87,1
5.4,174.24,0
5.38,132.51,1
6.06,176.09,0
5.18,139.1,1
5.87,183.35,0
5.15,111.33,1
6.26,148.3,0
5.01,136.64,1
5.62,156.68,0
5.75,158.15,1
5.85,135.66,0
5.17,114.42,1
6.01,184.62,0
5.16,138.7,1
5.76,190.71,0
4.67,139.59,1
5.29,189.37,0
5.2,139.48,1
6.16,190.3,0
5.15,170.44,1
5.81,196.43,0
5.02,136.28,1
5.77,167.77,0
5.32,139.58,1
5.52,109.83,0
5.54,149.55,1
5.54,152.0,0
5.64,127.9,1
5.69,199.4,0
5.35,113.11,1
5.94,186.49,0
5.05,135.6,1
6.28,193.87,0
5.39,137.79,1
5.9,214.87,0
5.06,162.59,1
5.95,192.57,0
4.8,139.58,1
5.66,194.79,0
5.41,122.44,1
5.88,137.5,0
6.0,129.19,1
5.89,140.04,0
5.46,138.28,1
6.55,186.41,0
5.43,137.75,1
5.74,191.56,0
5.16,163.43,1
5.89,141.18,0
5.5,124.53,1
6.03,149.37,0
4.78,148.93,1
5.51,190.99,0
5.12,145.84,1
5.73,154.76,0
5.53,148.55,1
6.15,168.3,0
5.15,118.04,1
6.14,141.54,0
5.52,130.95,1
5.31,184.53,0
5.31,137.55,1
5.82,160.86,0
4.79,111.31,1
5.62,164.08,0
5.31,135.9,1
5.77,165.86,0
5.64,149.77,1
5.54,160.22,0
5.51,144.38,1
5.88,164.74,0
5.14,119.08,1
6.03,154.21,0
5.22,121.97,1
5.98,140.85,0
5.31,156.78,1
